"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 20 16:28:30 GMT 2022","Mon Jun 20 16:28:36 GMT 2022","6054","","TestUserRegister","","TestUserRegister","openRegisterPageTest","openRegisterPageTest()","Navigate to the registration page"
"failed","Mon Jun 20 16:27:01 GMT 2022","Mon Jun 20 16:27:17 GMT 2022","15927","","TestFrontPage","","TestFrontPage","isAllImagePresent","isAllImagePresent()","Check all the team photos are present in the carousel"
"passed","Mon Jun 20 16:26:21 GMT 2022","Mon Jun 20 16:26:45 GMT 2022","24292","","TestFrontPage","","TestFrontPage","allowCookies","allowCookies()","Allow cookies"
"passed","Mon Jun 20 16:26:04 GMT 2022","Mon Jun 20 16:26:21 GMT 2022","17191","","TestFrontPage","","TestFrontPage","findLogo","findLogo()","Find the logo on the main page"
"passed","Mon Jun 20 16:25:50 GMT 2022","Mon Jun 20 16:25:50 GMT 2022","329","","TestFU14TeamPage","","TestFU14TeamPage","close","close()",""
"passed","Mon Jun 20 16:28:43 GMT 2022","Mon Jun 20 16:28:54 GMT 2022","11283","","TestUserRegister","","TestUserRegister","userRegistrationFromFileTest","userRegistrationFromFileTest()","Register a new users from file"
"passed","Mon Jun 20 16:25:31 GMT 2022","Mon Jun 20 16:25:37 GMT 2022","5836","","TestUserLogin","","TestUserLogin","navigateToLoginPageTest","navigateToLoginPageTest()","Navigate to user login page"
"passed","Mon Jun 20 16:25:37 GMT 2022","Mon Jun 20 16:25:43 GMT 2022","5568","","TestFU14TeamPage","","TestFU14TeamPage","numberOfTeamMembersTest","numberOfTeamMembersTest()",""
"passed","Mon Jun 20 16:28:36 GMT 2022","Mon Jun 20 16:28:43 GMT 2022","6625","","TestUserRegister","","TestUserRegister","resetUserDataTest","resetUserDataTest()","Reset all the entered data from the fields"
"passed","Mon Jun 20 16:26:45 GMT 2022","Mon Jun 20 16:27:01 GMT 2022","15980","","TestFrontPage","","TestFrontPage","numberOfBlogEntries","numberOfBlogEntries()","Check the number of the latest blog entries"
"passed","Mon Jun 20 16:28:54 GMT 2022","Mon Jun 20 16:29:01 GMT 2022","6713","","TestUserRegister","","TestUserRegister","userRegistrationWithoutFullNameTest","userRegistrationWithoutFullNameTest()","Register a new user without full name"
"broken","Mon Jun 20 16:27:36 GMT 2022","Mon Jun 20 16:28:03 GMT 2022","26919","","TestAddNewBlogEntry","","TestAddNewBlogEntry","createBlogEntryTest","createBlogEntryTest()","Login and create a new blog entry"
"passed","Mon Jun 20 16:25:57 GMT 2022","Mon Jun 20 16:26:04 GMT 2022","6833","","TestFU14TeamPage","","TestFU14TeamPage","saveToFileTest","saveToFileTest()",""
"skipped","Mon Jun 20 16:27:01 GMT 2022","Mon Jun 20 16:27:01 GMT 2022","0","","TestFrontPage","","TestFrontPage","checkTitles","checkTitles()","Check the titles of the blog entries"
"passed","Mon Jun 20 16:25:25 GMT 2022","Mon Jun 20 16:25:31 GMT 2022","6795","","TestUserLogin","","TestUserLogin","loginRememberTest","loginRememberTest()","User login to site with remember me function"
"passed","Mon Jun 20 16:25:50 GMT 2022","Mon Jun 20 16:25:57 GMT 2022","6677","","TestFU14TeamPage","","TestFU14TeamPage","teamMembersTest","teamMembersTest()",""
"passed","Mon Jun 20 16:27:31 GMT 2022","Mon Jun 20 16:27:36 GMT 2022","4992","","TestAddNewBlogEntry","","TestAddNewBlogEntry","loginAsEditorTest","loginAsEditorTest()","User login as editor"
"passed","Mon Jun 20 16:25:43 GMT 2022","Mon Jun 20 16:25:50 GMT 2022","6935","","TestFU14TeamPage","","TestFU14TeamPage","fu14AboutTeamTest","fu14AboutTeamTest()",""
"broken","Mon Jun 20 16:28:03 GMT 2022","Mon Jun 20 16:28:30 GMT 2022","27050","","TestUserRegister","","TestUserRegister","userRegistrationTest","userRegistrationTest()","Register a new user"
"passed","Mon Jun 20 16:27:17 GMT 2022","Mon Jun 20 16:27:31 GMT 2022","14431","","TestFrontPage","","TestFrontPage","checkSiteURL","checkSiteURL()","Check the url of the front page"
"passed","Mon Jun 20 16:25:17 GMT 2022","Mon Jun 20 16:25:24 GMT 2022","7313","","TestUserLogin","","TestUserLogin","loginTest","loginTest()","Test user login without remember me function"
