"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 19 13:27:34 GMT 2022","Sun Jun 19 13:28:00 GMT 2022","26099","","TestAddNewBlogEntry","","TestAddNewBlogEntry","createBlogEntryTest","createBlogEntryTest()",""
"passed","Sun Jun 19 13:26:50 GMT 2022","Sun Jun 19 13:27:04 GMT 2022","13575","","TestFrontPage","","TestFrontPage","numberOfBlogEntries","numberOfBlogEntries()","Check the number of the latest blog entries"
"broken","Sun Jun 19 13:28:00 GMT 2022","Sun Jun 19 13:28:27 GMT 2022","26869","","TestUserRegister","","TestUserRegister","userRegistrationTest","userRegistrationTest()",""
"passed","Sun Jun 19 13:26:13 GMT 2022","Sun Jun 19 13:26:19 GMT 2022","5899","","TestFU14TeamPage","","TestFU14TeamPage","saveToFileTest","saveToFileTest()",""
"passed","Sun Jun 19 13:25:53 GMT 2022","Sun Jun 19 13:25:55 GMT 2022","1967","","TestUserLogin","","TestUserLogin","navigateToLoginPageTest","navigateToLoginPageTest()",""
"passed","Sun Jun 19 13:25:39 GMT 2022","Sun Jun 19 13:25:46 GMT 2022","6917","","TestUserLogin","","TestUserLogin","loginTest","loginTest()",""
"passed","Sun Jun 19 13:27:17 GMT 2022","Sun Jun 19 13:27:30 GMT 2022","13178","","TestFrontPage","","TestFrontPage","checkSiteURL","checkSiteURL()","Check the url of the front page"
"passed","Sun Jun 19 13:28:33 GMT 2022","Sun Jun 19 13:28:35 GMT 2022","2121","","TestUserRegister","","TestUserRegister","openPageTest","openPageTest()",""
"passed","Sun Jun 19 13:27:30 GMT 2022","Sun Jun 19 13:27:34 GMT 2022","3778","","TestAddNewBlogEntry","","TestAddNewBlogEntry","loginAsEditorTest","loginAsEditorTest()",""
"skipped","Sun Jun 19 13:27:04 GMT 2022","Sun Jun 19 13:27:04 GMT 2022","0","","TestFrontPage","","TestFrontPage","checkTitles","checkTitles()","Check the titles of the blog entries"
"passed","Sun Jun 19 13:26:00 GMT 2022","Sun Jun 19 13:26:06 GMT 2022","6071","","TestFU14TeamPage","","TestFU14TeamPage","fu14AboutTeamTest","fu14AboutTeamTest()",""
"passed","Sun Jun 19 13:26:19 GMT 2022","Sun Jun 19 13:26:34 GMT 2022","15178","","TestFrontPage","","TestFrontPage","findLogo","findLogo()","Find the logo on the main page"
"passed","Sun Jun 19 13:26:07 GMT 2022","Sun Jun 19 13:26:13 GMT 2022","6171","","TestFU14TeamPage","","TestFU14TeamPage","teamMembersTest","teamMembersTest()",""
"failed","Sun Jun 19 13:28:35 GMT 2022","Sun Jun 19 13:28:40 GMT 2022","5766","","TestUserRegister","","TestUserRegister","userRegistrationWithoutFullNameTest","userRegistrationWithoutFullNameTest()",""
"failed","Sun Jun 19 13:27:04 GMT 2022","Sun Jun 19 13:27:17 GMT 2022","12657","","TestFrontPage","","TestFrontPage","isAllImagePresent","isAllImagePresent()","Check all the team photos are present in the carousel"
"passed","Sun Jun 19 13:28:27 GMT 2022","Sun Jun 19 13:28:33 GMT 2022","5819","","TestUserRegister","","TestUserRegister","resetUserDataTest","resetUserDataTest()",""
"passed","Sun Jun 19 13:26:06 GMT 2022","Sun Jun 19 13:26:07 GMT 2022","354","","TestFU14TeamPage","","TestFU14TeamPage","close","close()",""
"passed","Sun Jun 19 13:25:55 GMT 2022","Sun Jun 19 13:26:00 GMT 2022","5317","","TestFU14TeamPage","","TestFU14TeamPage","numberOfTeamMembersTest","numberOfTeamMembersTest()",""
"passed","Sun Jun 19 13:26:34 GMT 2022","Sun Jun 19 13:26:50 GMT 2022","16698","","TestFrontPage","","TestFrontPage","allowCookies","allowCookies()","Allow cookies"
"passed","Sun Jun 19 13:25:46 GMT 2022","Sun Jun 19 13:25:53 GMT 2022","6371","","TestUserLogin","","TestUserLogin","loginRememberTest","loginRememberTest()",""
