"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 28 15:33:01 GMT 2022","Tue Jun 28 15:33:01 GMT 2022","683","","TestAddNewBlogEntry","","TestAddNewBlogEntry","loginAsEditorTest","loginAsEditorTest()","User login as editor - TC16"
"broken","Tue Jun 28 15:33:05 GMT 2022","Tue Jun 28 15:33:05 GMT 2022","155","","TestEditBlogEntryPage","","TestEditBlogEntryPage","deleteBlogEntryTest","deleteBlogEntryTest()","Delete the blog entry - TC20"
"broken","Tue Jun 28 15:33:05 GMT 2022","Tue Jun 28 15:33:05 GMT 2022","133","","TestEditBlogEntryPage","","TestEditBlogEntryPage","changeBlogTitleTest","changeBlogTitleTest()","Change the title - TC18"
"broken","Tue Jun 28 15:33:04 GMT 2022","Tue Jun 28 15:33:04 GMT 2022","129","","TestUserLogin","","TestUserLogin","loginRememberTest","loginRememberTest()","User login to site with remember me function - TC15"
"broken","Tue Jun 28 15:33:02 GMT 2022","Tue Jun 28 15:33:02 GMT 2022","169","","BlogsPageTest","","BlogsPageTest","titleBlogEntriesTest","titleBlogEntriesTest()","Check the title of the blog entries - TC23"
"broken","Tue Jun 28 15:33:02 GMT 2022","Tue Jun 28 15:33:02 GMT 2022","138","","TestUserRegister","","TestUserRegister","resetUserDataTest","resetUserDataTest()","Reset all the entered data from the fields - TC10"
"broken","Tue Jun 28 15:33:04 GMT 2022","Tue Jun 28 15:33:04 GMT 2022","150","","TestFU14TeamPage","","TestFU14TeamPage","numberOfTeamMembersTest","numberOfTeamMembersTest()","Test FU14 team members number"
"broken","Tue Jun 28 15:33:02 GMT 2022","Tue Jun 28 15:33:02 GMT 2022","148","","TestUserRegister","","TestUserRegister","openRegisterPageTest","openRegisterPageTest()","Navigate to the registration page - TC08"
"broken","Tue Jun 28 15:33:05 GMT 2022","Tue Jun 28 15:33:05 GMT 2022","129","","TestEditBlogEntryPage","","TestEditBlogEntryPage","saveBlogTitleAndDateTest","saveBlogTitleAndDateTest()","Save the title and the date of the blog entry - TC19"
"broken","Tue Jun 28 15:33:02 GMT 2022","Tue Jun 28 15:33:03 GMT 2022","155","","TestUserRegister","","TestUserRegister","userRegistrationFromFileTest","userRegistrationFromFileTest()","Register a new users from file - TC12"
"broken","Tue Jun 28 15:33:03 GMT 2022","Tue Jun 28 15:33:03 GMT 2022","172","","TestUserRegister","","TestUserRegister","userRegistrationWithoutFullNameTest","userRegistrationWithoutFullNameTest()","Register a new user without full name - TC09"
"broken","Tue Jun 28 15:33:03 GMT 2022","Tue Jun 28 15:33:04 GMT 2022","132","","TestFrontPage","","TestFrontPage","checkSiteURLTest","checkSiteURLTest()","Check the url of the front page - TC01"
"broken","Tue Jun 28 15:33:03 GMT 2022","Tue Jun 28 15:33:03 GMT 2022","140","","TestFrontPage","","TestFrontPage","checkTitlesTest","checkTitlesTest()","Check the titles of the blog entries - TC04"
"broken","Tue Jun 28 15:33:01 GMT 2022","Tue Jun 28 15:33:02 GMT 2022","284","","TestAddNewBlogEntry","","TestAddNewBlogEntry","createBlogEntryTest","createBlogEntryTest()","Login and create a new blog entry - TC17"
"broken","Tue Jun 28 15:33:04 GMT 2022","Tue Jun 28 15:33:04 GMT 2022","163","","TestUserLogin","","TestUserLogin","loginTest","loginTest()","Test user login without remember me function - TC14"
"broken","Tue Jun 28 15:33:03 GMT 2022","Tue Jun 28 15:33:03 GMT 2022","144","","TestFrontPage","","TestFrontPage","isAllImagePresentTest","isAllImagePresentTest()","Check all the team photos are present in the carousel - TC06"
"broken","Tue Jun 28 15:33:02 GMT 2022","Tue Jun 28 15:33:02 GMT 2022","155","","TestUserRegister","","TestUserRegister","userRegistrationTest","userRegistrationTest()","Register a new user - TC11"
"broken","Tue Jun 28 15:33:04 GMT 2022","Tue Jun 28 15:33:04 GMT 2022","137","","TestFrontPage","","TestFrontPage","isReadMoreWorksTest","isReadMoreWorksTest()","Check the read more button - TC05"
"broken","Tue Jun 28 15:33:02 GMT 2022","Tue Jun 28 15:33:02 GMT 2022","145","","BlogsPageTest","","BlogsPageTest","countBlogEntriesTest","countBlogEntriesTest()","Check the number of the blog entries - TC22"
"broken","Tue Jun 28 15:33:03 GMT 2022","Tue Jun 28 15:33:03 GMT 2022","139","","TestFrontPage","","TestFrontPage","findLogoTest","findLogoTest()","Find the logo on the main page - TC02"
"broken","Tue Jun 28 15:33:03 GMT 2022","Tue Jun 28 15:33:03 GMT 2022","130","","TestFrontPage","","TestFrontPage","numberOfBlogEntriesTest","numberOfBlogEntriesTest()","Check the number of the latest blog entries - TC03"
"broken","Tue Jun 28 15:33:04 GMT 2022","Tue Jun 28 15:33:04 GMT 2022","128","","TestFU14TeamPage","","TestFU14TeamPage","fu14AboutTeamTest","fu14AboutTeamTest()","Test FU14 team about us text"
"broken","Tue Jun 28 15:33:03 GMT 2022","Tue Jun 28 15:33:03 GMT 2022","131","","TestFrontPage","","TestFrontPage","allowCookiesTest","allowCookiesTest()","Allow cookies - TC07"
"broken","Tue Jun 28 15:33:05 GMT 2022","Tue Jun 28 15:33:05 GMT 2022","130","","TestEditBlogEntryPage","","TestEditBlogEntryPage","logOutEditorUserTest","logOutEditorUserTest()","Log out editor user - TC21"
"broken","Tue Jun 28 15:33:04 GMT 2022","Tue Jun 28 15:33:04 GMT 2022","130","","TestUserLogin","","TestUserLogin","navigateToLoginPageTest","navigateToLoginPageTest()","Navigate to user login page - TC13"
"broken","Tue Jun 28 15:33:04 GMT 2022","Tue Jun 28 15:33:05 GMT 2022","133","","TestFU14TeamPage","","TestFU14TeamPage","teamMembersTest","teamMembersTest()","Test FU14 team members"
