"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 22 12:32:00 GMT 2022","Wed Jun 22 12:32:26 GMT 2022","26102","","TestAddNewBlogEntry","","TestAddNewBlogEntry","createBlogEntryTest","createBlogEntryTest()","Login and create a new blog entry"
"passed","Wed Jun 22 12:34:32 GMT 2022","Wed Jun 22 12:34:38 GMT 2022","6375","","TestUserLogin","","TestUserLogin","loginTest","loginTest()","Test user login without remember me function"
"failed","Wed Jun 22 12:33:57 GMT 2022","Wed Jun 22 12:34:14 GMT 2022","16719","","TestFrontPage","","TestFrontPage","isAllImagePresent","isAllImagePresent()","Check all the team photos are present in the carousel"
"passed","Wed Jun 22 12:35:01 GMT 2022","Wed Jun 22 12:35:02 GMT 2022","350","","TestFU14TeamPage","","TestFU14TeamPage","close","close()",""
"passed","Wed Jun 22 12:33:43 GMT 2022","Wed Jun 22 12:33:57 GMT 2022","13797","","TestFrontPage","","TestFrontPage","numberOfBlogEntries","numberOfBlogEntries()","Check the number of the latest blog entries"
"passed","Wed Jun 22 12:32:38 GMT 2022","Wed Jun 22 12:32:45 GMT 2022","6281","","TestUserRegister","","TestUserRegister","resetUserDataTest","resetUserDataTest()","Reset all the entered data from the fields"
"passed","Wed Jun 22 12:35:02 GMT 2022","Wed Jun 22 12:35:08 GMT 2022","6503","","TestFU14TeamPage","","TestFU14TeamPage","teamMembersTest","teamMembersTest()","Test FU14 team members"
"skipped","Wed Jun 22 12:33:57 GMT 2022","Wed Jun 22 12:33:57 GMT 2022","0","","TestFrontPage","","TestFrontPage","checkTitles","checkTitles()","Check the titles of the blog entries"
"passed","Wed Jun 22 12:32:33 GMT 2022","Wed Jun 22 12:32:38 GMT 2022","5634","","TestUserRegister","","TestUserRegister","openRegisterPageTest","openRegisterPageTest()","Navigate to the registration page"
"passed","Wed Jun 22 12:34:56 GMT 2022","Wed Jun 22 12:35:01 GMT 2022","5885","","TestFU14TeamPage","","TestFU14TeamPage","fu14AboutTeamTest","fu14AboutTeamTest()","Test FU14 team about us text"
"passed","Wed Jun 22 12:32:45 GMT 2022","Wed Jun 22 12:32:55 GMT 2022","10818","","TestUserRegister","","TestUserRegister","userRegistrationFromFileTest","userRegistrationFromFileTest()","Register a new users from file"
"passed","Wed Jun 22 12:34:38 GMT 2022","Wed Jun 22 12:34:44 GMT 2022","6240","","TestUserLogin","","TestUserLogin","loginRememberTest","loginRememberTest()","User login to site with remember me function"
"passed","Wed Jun 22 12:32:26 GMT 2022","Wed Jun 22 12:32:33 GMT 2022","6835","","TestUserRegister","","TestUserRegister","userRegistrationTest","userRegistrationTest()","Register a new user"
"passed","Wed Jun 22 12:33:02 GMT 2022","Wed Jun 22 12:33:21 GMT 2022","19444","","TestFrontPage","","TestFrontPage","findLogo","findLogo()","Find the logo on the main page"
"passed","Wed Jun 22 12:33:21 GMT 2022","Wed Jun 22 12:33:43 GMT 2022","21641","","TestFrontPage","","TestFrontPage","allowCookies","allowCookies()","Allow cookies"
"passed","Wed Jun 22 12:34:50 GMT 2022","Wed Jun 22 12:34:56 GMT 2022","5935","","TestFU14TeamPage","","TestFU14TeamPage","numberOfTeamMembersTest","numberOfTeamMembersTest()","Test FU14 team members number"
"passed","Wed Jun 22 12:32:55 GMT 2022","Wed Jun 22 12:33:02 GMT 2022","6474","","TestUserRegister","","TestUserRegister","userRegistrationWithoutFullNameTest","userRegistrationWithoutFullNameTest()","Register a new user without full name"
"passed","Wed Jun 22 12:34:44 GMT 2022","Wed Jun 22 12:34:50 GMT 2022","5447","","TestUserLogin","","TestUserLogin","navigateToLoginPageTest","navigateToLoginPageTest()","Navigate to user login page"
"passed","Wed Jun 22 12:31:55 GMT 2022","Wed Jun 22 12:32:00 GMT 2022","4502","","TestAddNewBlogEntry","","TestAddNewBlogEntry","loginAsEditorTest","loginAsEditorTest()","User login as editor"
"passed","Wed Jun 22 12:35:08 GMT 2022","Wed Jun 22 12:35:14 GMT 2022","5964","","TestFU14TeamPage","","TestFU14TeamPage","saveToFileTest","saveToFileTest()","Save FU14 team data to txt"
"passed","Wed Jun 22 12:34:14 GMT 2022","Wed Jun 22 12:34:32 GMT 2022","18063","","TestFrontPage","","TestFrontPage","checkSiteURL","checkSiteURL()","Check the url of the front page"
