"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 03 18:24:17 GMT 2022","Sun Jul 03 18:24:22 GMT 2022","5418","","FU14TeamPageTest","","FU14TeamPageTest","TestNumberOfTeamMembers","TestNumberOfTeamMembers()","Test Case 25"
"passed","Sun Jul 03 18:22:50 GMT 2022","Sun Jul 03 18:23:01 GMT 2022","11265","","UserRegisterTest","","UserRegisterTest","TestUserRegistrationFromFile","TestUserRegistrationFromFile()","Test Case 12"
"passed","Sun Jul 03 18:24:29 GMT 2022","Sun Jul 03 18:24:44 GMT 2022","14796","","FrontPageTest","","FrontPageTest","TestSiteURL","TestSiteURL()","Test Case 01"
"passed","Sun Jul 03 18:22:09 GMT 2022","Sun Jul 03 18:22:16 GMT 2022","7081","","UserRegisterTest","","UserRegisterTest","TestResetUserData","TestResetUserData()","Test Case 10"
"passed","Sun Jul 03 18:23:29 GMT 2022","Sun Jul 03 18:23:32 GMT 2022","2550","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestSaveBlogTitleAndDate","TestSaveBlogTitleAndDate()","Test Case 19"
"passed","Sun Jul 03 18:22:01 GMT 2022","Sun Jul 03 18:22:09 GMT 2022","8114","","UserRegisterTest","","UserRegisterTest","TestUserRegistrationWithoutFullName","TestUserRegistrationWithoutFullName()","Test Case 09"
"passed","Sun Jul 03 18:22:32 GMT 2022","Sun Jul 03 18:23:04 GMT 2022","32452","","BlogsPageTest","","BlogsPageTest","TestTitlesOfTheBlogEntries","TestTitlesOfTheBlogEntries()","Test Case 23"
"passed","Sun Jul 03 18:22:16 GMT 2022","Sun Jul 03 18:22:23 GMT 2022","6556","","UserRegisterTest","","UserRegisterTest","TestOpenRegisterPage","TestOpenRegisterPage()","Test Case 08"
"passed","Sun Jul 03 18:25:36 GMT 2022","Sun Jul 03 18:25:51 GMT 2022","14669","","FrontPageTest","","FrontPageTest","TestFindLogo","TestFindLogo()","Test Case 02"
"passed","Sun Jul 03 18:23:42 GMT 2022","Sun Jul 03 18:23:49 GMT 2022","6564","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestLogOutEditorUser","TestLogOutEditorUser()","Test Case 21"
"failed","Sun Jul 03 18:25:51 GMT 2022","Sun Jul 03 18:26:05 GMT 2022","13570","","FrontPageTest","","FrontPageTest","TestIsAllImagePresent","TestIsAllImagePresent()","Test Case 06"
"passed","Sun Jul 03 18:23:04 GMT 2022","Sun Jul 03 18:23:29 GMT 2022","24769","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestChangeBlogTitle","TestChangeBlogTitle()","Test Case 18"
"passed","Sun Jul 03 18:23:49 GMT 2022","Sun Jul 03 18:23:55 GMT 2022","6040","","AddNewBlogEntryTest","","AddNewBlogEntryTest","testLoginAsEditor","testLoginAsEditor()","Test Case 16"
"passed","Sun Jul 03 18:24:22 GMT 2022","Sun Jul 03 18:24:29 GMT 2022","7125","","FU14TeamPageTest","","FU14TeamPageTest","TestTeamMembers","TestTeamMembers()","Test Case 24"
"passed","Sun Jul 03 18:26:19 GMT 2022","Sun Jul 03 18:26:25 GMT 2022","5643","","UserLoginTest","","UserLoginTest","TestNavigateToLoginPage","TestNavigateToLoginPage()","Test Case 13"
"passed","Sun Jul 03 18:25:19 GMT 2022","Sun Jul 03 18:25:36 GMT 2022","17283","","FrontPageTest","","FrontPageTest","TestAllowCookies","TestAllowCookies()","Test Case 07"
"passed","Sun Jul 03 18:26:31 GMT 2022","Sun Jul 03 18:26:38 GMT 2022","7124","","UserLoginTest","","UserLoginTest","TestLogin","TestLogin()","Test Case TC14"
"passed","Sun Jul 03 18:24:11 GMT 2022","Sun Jul 03 18:24:17 GMT 2022","6124","","FU14TeamPageTest","","FU14TeamPageTest","TestFu14AboutTeam","TestFu14AboutTeam()","Test Case 26"
"passed","Sun Jul 03 18:26:38 GMT 2022","Sun Jul 03 18:26:56 GMT 2022","17551","","SandBoxPageTest","","SandBoxPageTest","titleTest","titleTest()",""
"passed","Sun Jul 03 18:26:05 GMT 2022","Sun Jul 03 18:26:19 GMT 2022","14371","","FrontPageTest","","FrontPageTest","TestNumberOfBlogEntries","TestNumberOfBlogEntries()","Test Case 03"
"skipped","Sun Jul 03 18:24:29 GMT 2022","Sun Jul 03 18:24:29 GMT 2022","0","","FrontPageTest","","FrontPageTest","TestIsReadMoreWorks","TestIsReadMoreWorks()","Test Case 05"
"broken","Sun Jul 03 18:22:23 GMT 2022","Sun Jul 03 18:22:50 GMT 2022","27071","","UserRegisterTest","","UserRegisterTest","TestUserRegistration","TestUserRegistration()","Test Case 11"
"passed","Sun Jul 03 18:26:25 GMT 2022","Sun Jul 03 18:26:31 GMT 2022","6459","","UserLoginTest","","UserLoginTest","TestLoginRemember","TestLoginRemember()","Test Case 15"
"passed","Sun Jul 03 18:23:32 GMT 2022","Sun Jul 03 18:23:42 GMT 2022","10287","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestDeleteBlogEntry","TestDeleteBlogEntry()","Test Case 20"
"broken","Sun Jul 03 18:24:44 GMT 2022","Sun Jul 03 18:25:19 GMT 2022","35038","","FrontPageTest","","FrontPageTest","TestTitles","TestTitles()","Test Case 04"
"passed","Sun Jul 03 18:22:01 GMT 2022","Sun Jul 03 18:22:32 GMT 2022","30930","","BlogsPageTest","","BlogsPageTest","TestCountBlogEntries","TestCountBlogEntries()","Test Case 22"
"passed","Sun Jul 03 18:23:55 GMT 2022","Sun Jul 03 18:24:11 GMT 2022","15891","","AddNewBlogEntryTest","","AddNewBlogEntryTest","TestCreateBlogEntry","TestCreateBlogEntry()","Test Case 17"
